CALDAY,POSTAL_CD,MATERIAL,PRONOSTICO,PRONOSTICO_GRUPO,rank_$,Monto,MATERIAL,SKU,Descripcion,MATL_TYPE,Proveedor,HEIGHT,LENGHT,WIDTH,GROSS_WT,VOLUME,VOLUMEUNIT,Precio_Publico,Precio_Farmacia,Precio_IMS,FechaCreacion,CodigoSAT,FormaFarmaceutica,EstatusMaterial,Refrigerado,SALESORG,DISTR_CHAN,PROD_HIER,Familia,MATL_GRP_1,MATL_GRP_2,MATL_GRP_4,MATL_GRP_5,MATL_GRP_3,PI,SUB,EMP,BTO,COSTO,PRINCIPIOS_ACTIVOS,Impuesto1,Impuesto2,NEG,FARMA,NUEVO,NUEVO_FECHA_FIN,Comprador,Salud_Total,$MARGEN_BRUTO,%MARGEN_BRUTO,PACK_CODE,ATC4,Grupo_Artic_Externo,VOLUMEN_MARA,QGRP_MARA,Segmento,CATEGORIA_INVENADRO,CATEGORIA_MATERIALES,CFG_CLIENTE_SAP,Tipo_invenadro,Monto_deseado,Incluye_Refrigerados,Incluye_Psicotropicos,Incluye_Especialidades,Incluye_Genericos,Incluye_Dispositivos_Medicos,Incluye_Complementos_Alimenticios,Incluye_Dermatologico,Incluye_OTC,Incluye_Etico_Patente,cliente_sap,CP_CLIENTE,CATEGORIAS_PERMITIDAS,PIEZAS_PRONOSTICO
20251114,28984,000000000000005254,926.4300000000001,3,3312,15000000,5254,7501122966203,MESTINON 60 MG 20 TAB,NHAW,1000050,5.200000000000000000,3.500000000000000000,3.500000000000000000,45.140000000000000000,77.760000000000000000,CCM,463.480000000000000000,308.810000000000000000,363.820000000000000000,2019-02-10,51151514,CPR,Disponible,General,MX01,P6,ETICOS,FARMA ETICOS,No aplica,No aplica,MESTINON,INFLEXIBLES FARMA,Productos Éticos,1.000000000000000000,null,198.000000000000000000,null,277.930000000000000000,BROMURO DE PIRIDOSTIGMINA,IVA 0%,IVA 0%,SBL,true,false,2019-05-11,Armando Romero,false,35.65949999999995,0.12250334947954225,5758015,N07X0,F0000026,77.760000000000000000,Z1,ETICO,EPEP,Ético Patente,7021111,SPP,80000,S,S,N,N,N,S,N,S,S,7021111,28984,"[""RD"",""R3"",""R1"",""RE"",""22"",""EPEP"",""CACA"",""2G"",""R2"",""RG"",""OO""]",3
20251114,28984,000000000000049644,241.24,1,5496,15000000,49644,7501293202872,CROMOTEX 330 MG SUP ALIM 30CAPS,NHAW,1000359,5.000000000000000000,11.000000000000000000,3.000000000000000000,27.000000000000000000,168.000000000000000000,CCM,370.000000000000000000,241.240000000000000000,241.240000000000000000,2022-08-30,51191900,CAPS,Disponible,General,MX01,P6,SUPLEMENTOS ALIMENTI,FARMA SIN CLASIFICAR,No aplica,No aplica,CROMOTEX,MODELO,Sin Clasificación,1.000000000000000000,null,100.000000000000000000,null,209.880000000000000000,null,"IVA 16%, no I.E.P.S.","IVA 16%, no I.E.P.S.",PBG,true,false,2022-11-28,Ahtziri González Martínez,false,31.360000000000014,0.12999502570054722,2444401,A12C2,F0000001,168.000000000000000000,Z2,AUTOMEDICACIÓN,CACA,Complemento Alimenticio,7021111,SPP,80000,S,S,N,N,N,S,N,S,S,7021111,28984,"[""RD"",""R3"",""R1"",""RE"",""22"",""EPEP"",""CACA"",""2G"",""R2"",""RG"",""OO""]",1
20251114,28984,000000000000032205,33681.3,95,40,15000000,32205,7506475107167,NIDAL 2 BEBE FORMLACT 6-12M 1.1KG,NHAW,1000383,17.000000000000000000,13.000000000000000000,13.000000000000000000,1313.320000000000000000,2785.280000000000000000,CCM,398.360000000000000000,354.540000000000000000,354.540000000000000000,2019-02-10,42231800,,Disponible,General,MX01,P6,FORMULAS LACTEAS,FARMA SIN CLASIFICAR,No aplica,No aplica,NIDAL,"LACTEOS "" A """,Sin Clasificación,1.000000000000000000,null,12.000000000000000000,null,282.210000000000000000,CITRATO DE CALCIO/HIERRO,IVA 0%,IVA 0%,PBG,true,false,2019-05-11,Ahtziri González Martínez,false,49.853999999999985,0.16210890503163874,4609702,35G1B,F0000037,2785.280000000000000000,Z1,LÁCTEOS,CACA,Complemento Alimenticio,7021111,SPP,80000,S,S,N,N,N,S,N,S,S,7021111,28984,"[""RD"",""R3"",""R1"",""RE"",""22"",""EPEP"",""CACA"",""2G"",""R2"",""RG"",""OO""]",95
20251114,28984,000000000000041190,2702.56,4,1538,15000000,41190,7501299309339,LODESTAR-DUO 100/5MG 30 CAPS,NHAW,1000332,9.100000000000000000,13.500000000000000000,6.400000000000000000,55.000000000000000000,837.936000000000000000,CCM,1016.000000000000000000,675.640000000000000000,782.320000000000000000,2019-06-27,51121700,CAPS,Disponible,General,MX01,P6,ETICOS,FARMA ETICOS,No aplica,No aplica,LODESTAR,MODELO,Productos Éticos,1.000000000000000000,null,36.000000000000000000,null,594.560000000000000000,AMLODIPINO/LOSARTAN,IVA 0%,IVA 0%,NBM,true,false,2019-09-25,Pablo Ruiz,false,87.16322500000001,0.13540549462499224,4007001,C09D3,F0000001,837.936000000000000000,Z1,ETICO,EPEP,Ético Patente,7021111,SPP,80000,S,S,N,N,N,S,N,S,S,7021111,28984,"[""RD"",""R3"",""R1"",""RE"",""22"",""EPEP"",""CACA"",""2G"",""R2"",""RG"",""OO""]",4
20251114,28984,000000000000007186,6583.3,10,590,15000000,7186,7501094916985,GALVUS-MET50/1000MG 30 CPR REC,NHAW,1002089,9.500000000000000000,16.500000000000000000,4.000000000000000000,78.320000000000000000,732.060000000000000000,CCM,967.320000000000000000,658.330000000000000000,769.020000000000000000,2019-02-10,51181500,CPR,Disponible,General,MX01,P6,ETICOS,FARMA ETICOS,No aplica,No aplica,GALVUS,INFLEXIBLES FARMA,Productos Éticos,1.000000000000000000,null,96.000000000000000000,null,602.830000000000000000,METFORMINA/VILDAGLIPTINA,IVA 0%,IVA 0%,PBG,true,false,2019-05-11,Rafael Acevedo Roa,false,78.16419999999994,0.13923333155204037,209601,A10N3,F0000001,732.060000000000000000,Z1,ETICO,EPEP,Ético Patente,7021111,SPP,80000,S,S,N,N,N,S,N,S,S,7021111,28984,"[""RD"",""R3"",""R1"",""RE"",""22"",""EPEP"",""CACA"",""2G"",""R2"",""RG"",""OO""]",10
20251114,28984,000000000000008012,4290.56,16,961,15000000,8012,7501065002631,CALTRATE 600+M TAB 60,NHAW,1000500,11.500000000000000000,5.400000000000000000,5.400000000000000000,158.320000000000000000,350.784000000000000000,CCM,411.360000000000000000,268.160000000000000000,327.030000000000000000,2019-02-10,51171501,TAB,Disponible,General,MX01,P6,VITAMINICOS,FARMA OTC-LIBRE VTA,No aplica,No aplica,CALTRATE,MODELO,OTC,1.000000000000000000,null,36.000000000000000000,null,268.160000000000000000,CARBONATO DE CALCIO/VITAMINAS/MINERALES,IVA 0%,IVA 0%,LTA,true,false,2019-05-11,Elsa Cruz Avila,false,30.667116300000004,0.12236500000000002,1685412,A12A0,F0000015,350.784000000000000000,Z1,OTC,OO,Otc,7021111,SPP,80000,S,S,N,N,N,S,N,S,S,7021111,28984,"[""RD"",""R3"",""R1"",""RE"",""22"",""EPEP"",""CACA"",""2G"",""R2"",""RG"",""OO""]",16
20251114,28984,000000000000010923,4173,60,986,15000000,10923,7501314704187,SUPS SENOSIAIN BEBE 1.380G C10,NHAW,1000487,6.500000000000000000,1.500000000000000000,10.000000000000000000,26.000000000000000000,139.920000000000000000,CCM,97.000000000000000000,69.550000000000000000,69.550000000000000000,2019-02-10,51171600,SUPS,Disponible,General,MX01,P6,ESTOMACALES,FARMA OTC-LIBRE VTA,Fase 1,No aplica,SENOSIAIN,MODELO,OTC,1.000000000000000000,null,300.000000000000000000,null,61.200000000000000000,GLICERINA (GLICEROL),IVA 0%,IVA 0%,SBL,true,false,2019-05-11,Armando Romero,false,7.740000000000002,0.11994421199442123,7981102,A06A9,F0000001,139.920000000000000000,Z1,OTC,OO,Otc,7021111,SPP,80000,S,S,N,N,N,S,N,S,S,7021111,28984,"[""RD"",""R3"",""R1"",""RE"",""22"",""EPEP"",""CACA"",""2G"",""R2"",""RG"",""OO""]",60
20251114,28984,000000000000011346,558.76,2,4230,15000000,11346,7501300409881,DORIXINA 125 MG 10 TAB,NHAW,1000503,6.000000000000000000,1.500000000000000000,9.000000000000000000,10.000000000000000000,110.400000000000000000,CCM,447.000000000000000000,279.380000000000000000,357.600000000000000000,2019-02-10,51142100,TAB,Disponible,General,MX01,P6,ETICOS,FARMA ETICOS,No aplica,No aplica,DORIXINA,MODELO,Productos Éticos,1.000000000000000000,null,432.000000000000000000,null,279.380000000000000000,CLONIXINATO DE LISINA,IVA 0%,IVA 0%,LTA,true,false,2019-05-11,Elsa Cruz Avila,false,40.22187199999999,0.17439999999999997,3134920,N02B0,F0000001,110.400000000000000000,Z1,ETICO,EPEP,Ético Patente,7021111,SPP,80000,S,S,N,N,N,S,N,S,S,7021111,28984,"[""RD"",""R3"",""R1"",""RE"",""22"",""EPEP"",""CACA"",""2G"",""R2"",""RG"",""OO""]",2
20251114,28984,000000000000011987,7069.92,8,542,15000000,11987,8430308001379,DIMOFLAX 0.5/200 MG 45 CAPS,NHAW,1000233,6.700000000000000000,2.900000000000000000,12.000000000000000000,39.000000000000000000,237.600000000000000000,CCM,1306.530000000000000000,883.740000000000000000,1045.220000000000000000,2019-02-10,51171500,CAPS,Disponible,General,MX01,P6,ETICOS,FARMA ETICOS,No aplica,No aplica,DIMOFLAX,MODELO,Productos Éticos,1.000000000000000000,null,80.000000000000000000,null,883.740000000000000000,SIMETICONA,IVA 0%,IVA 0%,PBG,true,false,2019-05-11,Ahtziri González Martínez,false,82.46799999999996,0.09999999999999996,538201,A03F0,F0000001,237.600000000000000000,Z1,ETICO,EPEP,Ético Patente,7021111,SPP,80000,S,S,N,N,N,S,N,S,S,7021111,28984,"[""RD"",""R3"",""R1"",""RE"",""22"",""EPEP"",""CACA"",""2G"",""R2"",""RG"",""OO""]",8
20251114,28984,000000000000015096,815.67,9,3530,15000000,15096,7501300407146,LERK JET 50 MG MASTICABLE 1 CPR,NHAW,1001868,6.500000000000000000,3.000000000000000000,10.000000000000000000,14.000000000000000000,172.800000000000000000,CCM,145.000000000000000000,90.630000000000000000,116.000000000000000000,2019-02-10,51212400,CPR,Disponible,General,MX01,P6,ETICOS,FARMA ETICOS,Fase Oro,No aplica,LERK,MODELO,Productos Éticos,1.000000000000000000,null,240.000000000000000000,null,90.630000000000000000,SILDENAFIL CITRATO DE,IVA 0%,IVA 0%,SBL,true,false,2019-05-11,Grecia Salazar Escorcia,false,11.249975,0.15125,895401,G04E1,F0000001,172.800000000000000000,Z1,ETICO,EPEP,Ético Patente,7021111,SPP,80000,S,S,N,N,N,S,N,S,S,7021111,28984,"[""RD"",""R3"",""R1"",""RE"",""22"",""EPEP"",""CACA"",""2G"",""R2"",""RG"",""OO""]",9
20251114,28984,000000000000029725,2409.6,5,1690,15000000,29725,7501070602451,GREMILTAL 75 MG 10 CAPS,NHAW,1000475,7.000000000000000000,9.500000000000000000,1.500000000000000000,15.000000000000000000,164.736000000000000000,CCM,753.000000000000000000,481.920000000000000000,602.400000000000000000,2019-02-11,51102300,CAPS,Disponible,General,MX01,P6,ETICOS,FARMA ETICOS,No aplica,No aplica,GREMILTAL,MODELO,Productos Éticos,1.000000000000000000,null,294.000000000000000000,null,428.910000000000000000,OSELTAMIVIR,IVA 0%,IVA 0%,PBG,true,false,2019-05-12,Rafael Acevedo Roa,false,61.46084999999999,0.13937964894775035,3004402,J05B4,F0000001,164.736000000000000000,Z1,ETICO,EPEP,Ético Patente,7021111,SPP,80000,S,S,N,N,N,S,N,S,S,7021111,28984,"[""RD"",""R3"",""R1"",""RE"",""22"",""EPEP"",""CACA"",""2G"",""R2"",""RG"",""OO""]",5
20251114,28984,000000000000004394,5829.3,9,685,15000000,4394,7501168870625,PROSGUTT 160/120 MG 40 CAPS,NHAW,1000193,5.700000000000000000,5.200000000000000000,11.700000000000000000,48.840000000000000000,349.440000000000000000,CCM,1045.270000000000000000,647.700000000000000000,857.120000000000000000,2019-02-10,51212000,CAPS,Disponible,General,MX01,P6,ETICOS,FARMA ETICOS,No aplica,No aplica,PROSGUTT,INFLEXIBLES FARMA,Productos Éticos,1.000000000000000000,null,70.000000000000000000,null,569.980000000000000000,SERENOA REPENS/EXTRACTO SECO DE ORTIGA RAIZ,IVA 0%,IVA 0%,PBG,true,false,2019-05-11,Ahtziri González Martínez,false,84.46206999999993,0.13496439814001043,7412920,G04C9,F0000026,349.440000000000000000,Z1,ETICO,EPEP,Ético Patente,7021111,SPP,80000,S,S,N,N,N,S,N,S,S,7021111,28984,"[""RD"",""R3"",""R1"",""RE"",""22"",""EPEP"",""CACA"",""2G"",""R2"",""RG"",""OO""]",9
20251114,28984,000000000000055171,1389.1200000000001,3,2571,15000000,55171,650240071867,NOVAMIL SYMBIOTIC 1 PREMIUM 800G,NHAW,1000637,0E-18,0E-18,0E-18,970.000000000000000000,2467.737000000000000000,CCM,559.000000000000000000,463.040000000000000000,463.040000000000000000,2025-06-09,42231802,PVO,Disponible,General,MX01,P6,SUPLEMENTOS ALIMENTI,FARMA SIN CLASIFICAR,No aplica,No aplica,NOVAMIL,MODELO,Sin Clasificación,1.000000000000000000,null,6.000000000000000000,null,463.040000000000000000,null,IVA 0%,IVA 0%,LTA,true,false,2025-09-07,Jhonatan Barrera Cervantes,false,null,null,2931205,35G1A,F0000001,2467.737000000000000000,Z2,AUTOMEDICACIÓN,CACA,Complemento Alimenticio,7021111,SPP,80000,S,S,N,N,N,S,N,S,S,7021111,28984,"[""RD"",""R3"",""R1"",""RE"",""22"",""EPEP"",""CACA"",""2G"",""R2"",""RG"",""OO""]",3
20251114,28984,000000000000050886,2591.76,2,1592,15000000,50886,7502216935723,TIREVIN 10 MG 30 CPR,NHAW,1000025,6.500000000000000000,12.500000000000000000,2.500000000000000000,25.000000000000000000,216.216000000000000000,CCM,1942.120000000000000000,1295.880000000000000000,1295.880000000000000000,2023-02-24,51131700,CPR,Disponible,General,MX01,P6,ETICOS,FARMA ETICOS,No aplica,No aplica,No Aplica,INFLEXIBLES FARMA,Productos Éticos,1.000000000000000000,null,168.000000000000000000,null,1166.290000000000000000,RIVAROXABAN,IVA 0%,IVA 0%,SBL,true,false,2023-05-25,Armando Romero,false,118.8900000000001,0.10000084112070931,4986601,B01F0,F0000001,216.216000000000000000,Z1,ETICO,EPEP,Ético Patente,7021111,SPP,80000,S,S,N,N,N,S,N,S,S,7021111,28984,"[""RD"",""R3"",""R1"",""RE"",""22"",""EPEP"",""CACA"",""2G"",""R2"",""RG"",""OO""]",2
20251114,28984,000000000000000687,15488.64,18,171,15000000,687,7501165006683,DACTIL-OB 100 MG 30 CPR,NHAW,1001979,5.000000000000000000,2.400000000000000000,10.800000000000000000,19.320000000000000000,129.024000000000000000,CCM,1283.990000000000000000,860.480000000000000000,1027.190000000000000000,2019-02-10,51102507,CPR,Disponible,General,MX01,P6,ETICOS,FARMA ETICOS,Fase Oro,No aplica,DACTIL-OB,MODELO,Productos Éticos,1.000000000000000000,null,120.000000000000000000,null,757.200000000000000000,PIPERIDOLATO,IVA 0%,IVA 0%,SBL,true,false,2019-05-11,Armando Romero,false,93.84000000000003,0.12002609262883239,2500001,A03A0,F0000001,129.024000000000000000,Z1,ETICO,EPEP,Ético Patente,7021111,SPP,80000,S,S,N,N,N,S,N,S,S,7021111,28984,"[""RD"",""R3"",""R1"",""RE"",""22"",""EPEP"",""CACA"",""2G"",""R2"",""RG"",""OO""]",18
20251114,28984,000000000000001001,2199.5,10,1814,15000000,1001,7501089809506,ESKAPAR 400 MG 16 CAPS,NHAW,1000026,9.500000000000000000,2.100000000000000000,8.500000000000000000,21.000000000000000000,132.096000000000000000,CCM,339.420000000000000000,219.950000000000000000,271.540000000000000000,2019-02-10,51171704,CAPS,Disponible,General,MX01,P6,ESTOMACALES,FARMA OTC-LIBRE VTA,Fase 1,No aplica,ESKAPAR,MODELO,OTC,1.000000000000000000,null,320.000000000000000000,null,219.950000000000000000,NIFUROXAZIDA,IVA 0%,IVA 0%,LTA,true,false,2019-05-11,Luis Toral Aldaco,false,26.337572999999992,0.13073999999999997,3502605,A07A0,F0000021,132.096000000000000000,Z1,OTC,OO,Otc,7021111,SPP,80000,S,S,N,N,N,S,N,S,S,7021111,28984,"[""RD"",""R3"",""R1"",""RE"",""22"",""EPEP"",""CACA"",""2G"",""R2"",""RG"",""OO""]",10
